Date,Open,High,Low,Close,Adj Close,Volume
30.01.2015,88970.97,89461.7,88045.33,88945.82,88945.82,606246900
02.02.2015,89144.83,89857.77,88674.09,89712.79,89712.79,463238800
03.02.2015,90048.2,90048.2,87116.17,87508.52,87508.52,717534000
04.02.2015,87820.99,87928.04,85671.18,85910.14,85910.14,832907300
05.02.2015,85919.18,86501.77,85145.51,85789.31,85789.31,759739100
06.02.2015,85889.54,86426.4,84909.96,84987.42,84987.42,676310100
09.02.2015,85008.66,85019.91,83242.68,84574.27,84574.27,819956500
10.02.2015,85000.72,85367.43,82975.25,83116.43,83116.43,761467200
11.02.2015,83597.92,84199.66,83173.35,83429.49,83429.49,796237000
12.02.2015,83786.49,86082.55,83786.49,86082.55,86082.55,839242600
13.02.2015,86260.82,86357.19,85589.63,85809.25,85809.25,633055600
16.02.2015,86144.69,86440.19,85959.85,86040.54,86040.54,529349500
17.02.2015,85692,85958.04,84424.89,84424.89,84424.89,646850000
18.02.2015,84613,85579.99,84151.59,85441.66,85441.66,599221400
19.02.2015,86231.92,86572.42,85738.56,86414.28,86414.28,688903500
20.02.2015,86358.61,86507.16,85114.01,85488.89,85488.89,525246700
23.02.2015,85486.78,86320.91,84850.13,86288.25,86288.25,624819100
24.02.2015,86424.4,86794.12,86011.12,86691.24,86691.24,711710500
25.02.2015,87264.27,87847.19,86469.53,86733.45,86733.45,744449600
26.02.2015,86490.27,87397.91,85904.03,85915.36,85915.36,775372500
27.02.2015,86095.16,86437,83784.59,84147.51,84147.51,862618100
02.03.2015,84405.29,84674.44,83858.1,83946.92,83946.92,558687700
03.03.2015,84364.31,84670.89,83509.44,84303.92,84303.92,540990500
04.03.2015,84242.36,84380.82,81980.83,82067.23,82067.23,643801000
05.03.2015,80969.69,81557.93,80014.41,80779.58,80779.58,1074641000
06.03.2015,80927,82339.26,80045.17,80310.16,80310.16,842027600
09.03.2015,81206.98,81756.73,80586.49,80645.43,80645.43,727362900
10.03.2015,80820.3,81051.36,77977.48,77977.48,77977.48,818337500
11.03.2015,78257.95,78860.39,76656.89,78276.98,78276.98,817285200
12.03.2015,79332.98,79552.91,77547.22,78293.17,78293.17,699696600
13.03.2015,78563.52,79097.63,76642.13,76642.13,76642.13,696650300
16.03.2015,77676.66,78483.58,77178.28,78195.71,78195.71,594958800
17.03.2015,78763.23,80103.96,78677.93,80030.65,80030.65,679276900
18.03.2015,79972.74,80190.86,79159.66,79942.27,79942.27,672439900
19.03.2015,81474.94,82186.61,81220.89,81922.02,81922.02,818704300
20.03.2015,82247.73,82731.79,81645.68,82506.35,82506.35,681483700
23.03.2015,82569.54,83768.48,82428.86,83741.99,83741.99,601841700
24.03.2015,83654.88,83748.55,81706.14,82032.59,82032.59,759806100
25.03.2015,82581.02,83638.15,82179.45,82649.2,82649.2,630797200
26.03.2015,81280.6,81482.4,80696.14,81482.4,81482.4,686661000
27.03.2015,81240.92,81259.3,80233.93,80894.15,80894.15,632385100
30.03.2015,80876.34,82209.14,80464.33,82184.02,82184.02,605406900
31.03.2015,82231.38,82537.97,80528.33,80846.03,80846.03,633964000
01.04.2015,81090.49,81504.31,80650.39,81208.54,81208.54,558204300
02.04.2015,81431.64,81937.79,81292.27,81676.43,81676.43,481363200
03.04.2015,81974.36,83047.26,81501.03,82994.31,82994.31,458664200
06.04.2015,82343.9,83130.16,82255.86,83130.16,83130.16,477190100
07.04.2015,83053.91,83053.91,81894.41,82465.89,82465.89,552521400
08.04.2015,82495.71,82884.55,82004.68,82799.38,82799.38,688242400
09.04.2015,82442.88,83633.88,82411.89,83513.62,83513.62,711426800
10.04.2015,83374.96,83786.17,82202.67,82645.75,82645.75,638447500
13.04.2015,82631.25,83076.79,81635.21,81937.59,81937.59,718704600
14.04.2015,81609.96,82481.56,80703.99,82319.71,82319.71,817663600
15.04.2015,81953.37,82138.48,81221.54,81357.53,81357.53,693338900
16.04.2015,81969.68,82699.28,81643.63,82436.68,82436.68,762020000
17.04.2015,83006.53,83339.33,82230.02,82417.73,82417.73,683917000
20.04.2015,82831.16,83077.54,82167.67,82302.56,82302.56,582401400
21.04.2015,82119.17,84277.65,81826.23,84277.65,84277.65,779201600
22.04.2015,84397.12,84770.58,83718.65,83780.35,83780.35,850097000
24.04.2015,84164.8,85579.78,84141.76,85551.31,85551.31,723689200
27.04.2015,85689.39,86623.61,85299.73,86401.85,86401.85,880684000
28.04.2015,86486.26,86754.56,86000.48,86209.46,86209.46,758247300
29.04.2015,86395.69,86670.41,85841.94,85978.44,85978.44,642770600
30.04.2015,86156.41,86355.34,83947.04,83947.04,83947.04,670511800
04.05.2015,83880.82,84305.28,83239.22,84018.92,84018.92,549422400
05.05.2015,83975.05,84605.65,83304.47,83380.67,83380.67,543949400
06.05.2015,83743.1,83743.1,82345.42,82441.37,82441.37,663148400
07.05.2015,82520.08,82798.69,81754.47,82570.23,82570.23,613104600
08.05.2015,82722.11,84269.73,82207.71,84059.89,84059.89,627024000
11.05.2015,84161.75,85236.53,84161.75,84752.83,84752.83,649486900
12.05.2015,84865.67,85399.49,84288.84,85363.47,85363.47,659151600
13.05.2015,85490.32,86562.92,85490.32,86417.48,86417.48,822185200
14.05.2015,86455.73,87651.31,86160.66,87243.66,87243.66,878020000
15.05.2015,87449.54,87995.74,87184.33,87604.89,87604.89,579618300
18.05.2015,87640.44,88651.88,87526.88,88651.88,88651.88,532506200
20.05.2015,88369.62,88509.74,87342.72,87791.06,87791.06,713418600
21.05.2015,87985.06,88513.69,86441.68,86565.03,86565.03,783208000
22.05.2015,86646.9,86711.55,85717.13,85803.92,85803.92,628270900
25.05.2015,85705.37,85788.1,84479.61,84567.03,84567.03,455907300
26.05.2015,84124.51,84852.09,83649.42,83649.42,83649.42,595880100
27.05.2015,83984.04,84292.05,82853.26,84292.05,84292.05,640244700
28.05.2015,84335.95,84500.67,83569.62,83569.62,83569.62,538923000
29.05.2015,83631.97,84697.26,82586.27,82981.15,82981.15,626358800
01.06.2015,82769.03,82785.05,80341.48,80429.08,80429.08,522744800
02.06.2015,80745.27,81480.9,80513.78,81420.24,81420.24,608009500
03.06.2015,81576.74,83411.64,81208.96,83393.57,83393.57,654534300
04.06.2015,82836.68,82905.87,81704.32,82499.02,82499.02,628489800
05.06.2015,82113.63,82972.87,81623,81943.42,81943.42,782528700
08.06.2015,75268.15,77805.41,75268.15,77805.41,77805.41,1067543000
09.06.2015,78410.98,78786.83,77756.16,78146.25,78146.25,717946900
10.06.2015,78657.24,80007.76,78657.24,79747.89,79747.89,685267500
11.06.2015,79985.54,80924.87,79368.22,80845.24,80845.24,730979800
12.06.2015,80848.27,81170.24,80315.27,80532.51,80532.51,566163000
15.06.2015,80547.55,80748.23,78951.38,78951.38,78951.38,559169500
16.06.2015,79226.9,80521.07,79226.9,80183.75,80183.75,598956500
17.06.2015,80411.3,80917.47,80271.81,80713.26,80713.26,567907000
18.06.2015,81604.84,82235.61,81338.18,81932.45,81932.45,518045100
19.06.2015,81959.25,82781.34,81707.58,82454.38,82454.38,537884300
22.06.2015,82913.98,83759.94,82913.98,83426.18,83426.18,568000500
23.06.2015,83604.2,83863.57,82678.83,83068.46,83068.46,648465000
24.06.2015,83228.65,84266.35,83118.2,84140.65,84140.65,644165400
25.06.2015,84212.71,84529.26,83240.86,83277.09,83277.09,670235200
26.06.2015,83216.74,83868.26,83075.83,83546.06,83546.06,474603400
29.06.2015,82356.58,82723.89,81756.19,81756.19,81756.19,481638000
30.06.2015,81936.86,82415.57,81484.79,82249.53,82249.53,543334800
01.07.2015,82445.33,82939.86,81681.71,81681.71,81681.71,533827600
02.07.2015,81593.78,82007.73,80978.33,81879.96,81879.96,547335400
03.07.2015,82008.13,82165.91,81216.98,81216.98,81216.98,362264600
06.07.2015,80988.06,82447.63,80988.06,82365.85,82365.85,479655800
07.07.2015,82657.24,82860.57,81572.27,81572.27,81572.27,503026300
08.07.2015,81488.74,81488.74,80238.7,80386.59,80386.59,583505500
09.07.2015,80918.02,82332.69,80918.02,82286.34,82286.34,446292000
10.07.2015,82922.55,83396.33,82565.88,82791.85,82791.85,506493700
13.07.2015,82809.82,83678.48,82529.57,83388.32,83388.32,514591800
14.07.2015,83733.21,84192.88,82829.05,83041.13,83041.13,590982400
15.07.2015,83265.84,83523.1,82488.3,82727.86,82727.86,421235900
16.07.2015,82894.66,82999.12,82704.93,82789.78,82789.78,173986900
20.07.2015,82813.58,82894.5,81014.45,81319.97,81319.97,577943400
21.07.2015,81688.73,81888.14,80960.94,81583.62,81583.62,566649500
22.07.2015,81736.74,81856.73,80677.01,81222.38,81222.38,548385700
23.07.2015,81201.91,81201.91,78164.14,78336.57,78336.57,653834200
24.07.2015,78151.53,79256.36,77726.17,78712.07,78712.07,440075100
27.07.2015,78724.77,79171.13,77230.1,77351.98,77351.98,510952900
28.07.2015,77687.15,78729.32,77687.15,78024.02,78024.02,547867300
29.07.2015,78140.69,78635.12,77667.29,78079.76,78079.76,415582800
30.07.2015,77633.03,78889.41,77534.29,78271.49,78271.49,476224300
31.07.2015,78518.73,79909.68,78125.75,79909.68,79909.68,699755200
03.08.2015,79879.67,79879.67,78022.7,78164.09,78164.09,496350700
04.08.2015,78463.47,78753.82,77805.61,78234.86,78234.86,489946600
05.08.2015,78095.07,78562.43,77714.37,78134.32,78134.32,416702500
06.08.2015,78416.07,79030.09,78325.49,78803.08,78803.08,427109000
07.08.2015,79003.54,79123.64,78173.79,78427.06,78427.06,367450300
10.08.2015,78592,78759.44,77309.97,77495.29,77495.29,411882100
11.08.2015,78516.85,79908.65,78516.85,79719.99,79719.99,506838000
12.08.2015,78887.36,79062.94,78085.44,78174.81,78174.81,422705000
13.08.2015,78234.85,78234.85,75802.3,77085.5,77085.5,654187100
14.08.2015,76780.08,77699.27,76484.42,77308.95,77308.95,502053700
17.08.2015,77357.71,77569.71,76368.69,76922.44,76922.44,458442900
18.08.2015,76428.76,76894.55,75960.11,75960.11,75960.11,467235900
19.08.2015,76323.17,76646.78,75188,75299.59,75299.59,496059600
20.08.2015,75086.85,75086.85,73697.07,74681.84,74681.84,567168100
21.08.2015,74392.08,74623.33,73520.06,73797.77,73797.77,428667100
24.08.2015,72638.68,72638.68,69797.4,71341.95,71341.95,569674800
25.08.2015,72191.09,73778.35,71997.2,73509.71,73509.71,565702600
26.08.2015,73375.81,74140.94,72770,73615.91,73615.91,583491500
27.08.2015,74589.12,75157.89,74475.76,74813.48,74813.48,476723800
28.08.2015,74981.53,75156.94,74020.06,74641.6,74641.6,413320700
31.08.2015,74549.23,75320.7,74526.15,75210.37,75210.37,379011100
01.09.2015,74843.84,74899.14,73375,73569.66,73569.66,531556500
02.09.2015,73872.64,74260.7,73434.13,73656.12,73656.12,450989300
03.09.2015,74031.62,74397.64,73291.42,74004.13,74004.13,466254300
04.09.2015,73427.59,73997.88,72896.43,72950.11,72950.11,467914400
07.09.2015,72435.48,72435.48,71557.42,71865.82,71865.82,323691200
08.09.2015,72375.07,72628.86,71594.5,72051.79,72051.79,382573100
09.09.2015,72788.05,72895.52,71992.5,72003.34,72003.34,385911800
10.09.2015,71743.32,71954.44,71263.32,71846.52,71846.52,420696700
11.09.2015,71972.11,71993.94,71349.56,71350.87,71350.87,338592200
14.09.2015,71625.57,71682.49,71050.41,71299.43,71299.43,441282500
15.09.2015,71490.04,73196.09,71307.53,73173.35,73173.35,627210400
16.09.2015,73299.28,74378.49,73013.27,74149.46,74149.46,507518000
17.09.2015,74052.52,74980.56,73845.98,74980.56,74980.56,489920700
18.09.2015,74880.25,75102.09,74011.44,75099.03,75099.03,584039100
21.09.2015,74879.84,76028.31,74524.74,75860.7,75860.7,553375400
22.09.2015,76046.81,76189.52,74593.1,74993.71,74993.71,425921500
23.09.2015,74833.33,75070.2,74610.2,74610.2,74610.2,158065900
28.09.2015,74759.47,75128.26,73314.99,73314.99,73314.99,433496200
29.09.2015,72865.87,74327.49,72638.09,74257.65,74257.65,588000500
30.09.2015,74649.96,74752.94,73783.35,74205.47,74205.47,583923100
01.10.2015,74623.07,74835.8,74020.55,74530.96,74530.96,537822100
02.10.2015,74570.7,74691.2,73826.02,74396.65,74396.65,528889300
05.10.2015,75312.53,76902.54,75312.53,76902.54,76902.54,725110700
06.10.2015,76977.32,77606.67,76625.12,77258.59,77258.59,685163600
07.10.2015,77822.39,78726.61,77632.84,78698.17,78698.17,938571600
08.10.2015,78309.44,79245.68,78013.35,78661.03,78661.03,732874900
09.10.2015,79237.1,79616.1,78842.36,79214.93,79214.93,728404000
12.10.2015,78547.45,79619.64,78547.45,79300.09,79300.09,628432500
13.10.2015,79342.9,79495.46,77889.5,78358.61,78358.61,647498500
14.10.2015,78388.89,79502.62,78317.59,79380.24,79380.24,670287900
15.10.2015,80012.83,80383.05,79263.26,79263.26,79263.26,718552800
16.10.2015,79614.92,79614.92,78483.55,78483.55,78483.55,553966100
19.10.2015,78845.95,79894.92,78845.95,79734.54,79734.54,593061400
20.10.2015,79810.15,80594.1,79678.11,80496.48,80496.48,733437800
21.10.2015,80395.79,80423.96,79284.41,79765.28,79765.28,757885900
22.10.2015,79842.74,80532.23,79842.74,80255.91,80255.91,690169000
23.10.2015,80892.37,81066.72,80091.17,80124.84,80124.84,749327100
26.10.2015,80172.36,80403.05,79219.64,79262.26,79262.26,598518000
27.10.2015,79206.19,79384.03,78094.91,78662.51,78662.51,543974800
28.10.2015,78633.89,78650.89,77999.78,78536.29,78536.29,250260100
30.10.2015,78230.28,79504.68,77585.44,79409,79409,593887700
02.11.2015,83653.72,84354.08,83229.46,83693.61,83693.61,1255313000
03.11.2015,83857.05,83926.68,82853.22,82913.85,82913.85,826565600
04.11.2015,83284.7,83784.77,83284.7,83684.07,83684.07,730032500
05.11.2015,83234.86,83329.36,82546.74,82955.67,82955.67,662891100
06.11.2015,83201.42,83231.88,81718.47,81930.21,81930.21,581248700
09.11.2015,82000.37,82622.2,81757.19,82050.14,82050.14,602455400
10.11.2015,82311.31,82592.47,81174.1,81174.1,81174.1,570717900
11.11.2015,81484.5,82364.99,81484.5,81717.99,81717.99,541919500
12.11.2015,82217.35,82295.7,81426.17,82143.43,82143.43,539937200
13.11.2015,82126.93,82292.34,81624.84,81878.75,81878.75,559746200
16.11.2015,81580.64,81822.37,81018.67,81046.42,81046.42,464237900
17.11.2015,81325.66,81857.53,81152.85,81152.85,81152.85,535416100
18.11.2015,81064,81476.48,80336.11,80514.17,80514.17,506157200
19.11.2015,80860.34,81117.98,80185.7,80441.2,80441.2,512303600
20.11.2015,80397.56,81121.69,80384.51,80681.67,80681.67,446002300
23.11.2015,80652.61,80784.15,79744.79,79744.79,79744.79,414072600
24.11.2015,79868.8,80008.03,76095.76,76242.98,76242.98,1037301000
25.11.2015,76570.12,76975.33,75520.73,76836.52,76836.52,826087900
26.11.2015,76624.54,76690.36,74992.98,74997.64,74997.64,633406600
27.11.2015,74824,76522.93,74824,75638.43,75638.43,683045200
30.11.2015,75638.43,76535.24,75097.07,75232.79,75232.79,502916500
01.12.2015,75232.79,76785.45,75232.79,76785.45,76785.45,674362600
02.12.2015,76785.45,77766.72,76246.26,76394.96,76394.96,778777700
03.12.2015,76665.25,77141.32,75392.35,75452.84,75452.84,626278100
04.12.2015,75810.32,75887.79,73370.84,74265.3,74265.3,763346100
07.12.2015,74398.98,74534.13,73354.74,73908.89,73908.89,608746600
08.12.2015,73773.29,74204.29,72954.62,73100.86,73100.86,580914800
09.12.2015,73345.03,74732.11,72948.46,74583.74,74583.74,639810900
10.12.2015,74354.4,75237.06,72012.65,72354.16,72354.16,868164000
11.12.2015,72497.47,72511.95,70280.34,70280.34,70280.34,887865500
14.12.2015,71004.8,71695.94,69190.95,69308.74,69308.74,741432100
15.12.2015,69844.79,72391.87,69693.28,72156.79,72156.79,846221200
16.12.2015,72029.84,72887.89,71397.03,72831.78,72831.78,816552400
17.12.2015,73495.44,74178.78,72823.45,73711.88,73711.88,895417500
18.12.2015,73524.39,73524.39,72203.09,72460.35,72460.35,684002900
21.12.2015,72881.6,73781.35,72879.55,73328.16,73328.16,677062300
